Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-01 00:00:00+00:00,6.130007266998291,6.133201599121094,6.12034797668457,6.125781536102295,0,0.0,0.0
2023-01-01 01:00:00+00:00,6.129573822021484,6.148997783660889,6.124142169952393,6.148997783660889,0,0.0,0.0
2023-01-01 02:00:00+00:00,6.148153781890869,6.158482551574707,6.139678478240967,6.158482551574707,5362,0.0,0.0
2023-01-01 03:00:00+00:00,6.158611297607422,6.159306049346924,6.140964984893799,6.1449503898620605,91784,0.0,0.0
2023-01-01 04:00:00+00:00,6.144637107849121,6.163184642791748,6.143125534057617,6.159523010253906,1613,0.0,0.0
2023-01-01 05:00:00+00:00,6.160360813140869,6.16292142868042,6.137013912200928,6.150759696960449,193091,0.0,0.0
2023-01-01 06:00:00+00:00,6.151669502258301,6.156651973724365,6.151669502258301,6.153415203094482,113225,0.0,0.0
2023-01-01 07:00:00+00:00,6.152614116668701,6.16094446182251,6.151893615722656,6.16094446182251,20849,0.0,0.0
2023-01-01 08:00:00+00:00,6.160904884338379,6.1692399978637695,6.160604953765869,6.164927959442139,0,0.0,0.0
2023-01-01 09:00:00+00:00,6.1653852462768555,6.1875810623168945,6.164148330688477,6.1875810623168945,0,0.0,0.0
2023-01-01 10:00:00+00:00,6.18686580657959,6.211854457855225,6.18686580657959,6.211568832397461,234170,0.0,0.0
2023-01-01 11:00:00+00:00,6.212125778198242,6.2354044914245605,6.212125778198242,6.235357761383057,408717,0.0,0.0
2023-01-01 12:00:00+00:00,6.235864162445068,6.354668140411377,6.235864162445068,6.354466438293457,6710170,0.0,0.0
2023-01-01 13:00:00+00:00,6.353831768035889,6.36237096786499,6.306766986846924,6.308229923248291,1923122,0.0,0.0
2023-01-01 14:00:00+00:00,6.312161922454834,6.336283206939697,6.312161922454834,6.336283206939697,953392,0.0,0.0
2023-01-01 15:00:00+00:00,6.34858512878418,6.383511066436768,6.34858512878418,6.37673282623291,3311552,0.0,0.0
2023-01-01 16:00:00+00:00,6.376692295074463,6.428373336791992,6.372709274291992,6.418691635131836,1582470,0.0,0.0
2023-01-01 17:00:00+00:00,6.417843818664551,6.422046661376953,6.394810199737549,6.396429061889648,764096,0.0,0.0
2023-01-01 18:00:00+00:00,6.3959784507751465,6.424519062042236,6.387826919555664,6.412717342376709,531652,0.0,0.0
2023-01-01 19:00:00+00:00,6.413288116455078,6.419765472412109,6.409870147705078,6.412090301513672,413002,0.0,0.0
2023-01-01 20:00:00+00:00,6.413219451904297,6.41538143157959,6.38963508605957,6.390266418457031,205448,0.0,0.0
2023-01-01 21:00:00+00:00,6.390405654907227,6.40547513961792,6.390405654907227,6.393728256225586,211664,0.0,0.0
2023-01-01 22:00:00+00:00,6.393373966217041,6.393373966217041,6.373522758483887,6.374017715454102,121382,0.0,0.0
2023-01-01 23:00:00+00:00,6.373600482940674,6.395493984222412,6.372280597686768,6.395493984222412,273552,0.0,0.0
2023-01-02 00:00:00+00:00,6.3964009284973145,6.3964009284973145,6.3635573387146,6.363583087921143,577378,0.0,0.0
2023-01-02 01:00:00+00:00,6.362485885620117,6.36268949508667,6.3234543800354,6.3355841636657715,1443710,0.0,0.0
2023-01-02 02:00:00+00:00,6.334986686706543,6.349151611328125,6.3281378746032715,6.348604202270508,193298,0.0,0.0
2023-01-02 03:00:00+00:00,6.348982334136963,6.364558219909668,6.3371758460998535,6.363430976867676,51598,0.0,0.0
2023-01-02 04:00:00+00:00,6.364387035369873,6.399077415466309,6.3641357421875,6.382842540740967,517096,0.0,0.0
2023-01-02 05:00:00+00:00,6.383034706115723,6.391750335693359,6.376846790313721,6.39083194732666,0,0.0,0.0
2023-01-02 06:00:00+00:00,6.390749931335449,6.399518966674805,6.387964725494385,6.3958306312561035,233160,0.0,0.0
2023-01-02 07:00:00+00:00,6.395506858825684,6.481435775756836,6.395506858825684,6.459977149963379,1941856,0.0,0.0
2023-01-02 08:00:00+00:00,6.459652900695801,6.482193946838379,6.45243501663208,6.464181900024414,552684,0.0,0.0
2023-01-02 09:00:00+00:00,6.46435022354126,6.4681572914123535,6.454840183258057,6.454840183258057,628904,0.0,0.0
2023-01-02 10:00:00+00:00,6.454823970794678,6.455763816833496,6.432894229888916,6.440973281860352,349368,0.0,0.0
2023-01-02 11:00:00+00:00,6.439788818359375,6.448565483093262,6.436959266662598,6.44789981842041,79616,0.0,0.0
2023-01-02 12:00:00+00:00,6.449759006500244,6.452939033508301,6.444180488586426,6.446702003479004,0,0.0,0.0
2023-01-02 13:00:00+00:00,6.448485374450684,6.453481197357178,6.44002628326416,6.441858768463135,0,0.0,0.0
2023-01-02 14:00:00+00:00,6.441441535949707,6.446004867553711,6.4360809326171875,6.444461822509766,0,0.0,0.0
2023-01-02 15:00:00+00:00,6.4440598487854,6.468358039855957,6.437833309173584,6.4611968994140625,0,0.0,0.0
2023-01-02 16:00:00+00:00,6.460461616516113,6.469499588012695,6.457545757293701,6.461923599243164,0,0.0,0.0
2023-01-02 17:00:00+00:00,6.461424827575684,6.4618401527404785,6.452736854553223,6.461516380310059,0,0.0,0.0
2023-01-02 18:00:00+00:00,6.462759494781494,6.4926533699035645,6.462759494781494,6.486536979675293,0,0.0,0.0
2023-01-02 19:00:00+00:00,6.486089706420898,6.488344192504883,6.475499629974365,6.485441207885742,0,0.0,0.0
2023-01-02 20:00:00+00:00,6.485429763793945,6.507754325866699,6.483592987060547,6.506871223449707,0,0.0,0.0
2023-01-02 21:00:00+00:00,6.507582187652588,6.509627342224121,6.497595310211182,6.501115798950195,0,0.0,0.0
