Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-01 00:00:00+00:00,0.1780354231595993,0.1784852147102356,0.17780233919620514,0.1780199557542801,0,0.0,0.0
2023-01-01 01:00:00+00:00,0.1780250519514084,0.1780250519514084,0.17744995653629303,0.17792530357837677,0,0.0,0.0
2023-01-01 02:00:00+00:00,0.1779605895280838,0.17797017097473145,0.17764154076576233,0.17770351469516754,29896,0.0,0.0
2023-01-01 03:00:00+00:00,0.1777620017528534,0.1779969483613968,0.17755083739757538,0.17755083739757538,81970,0.0,0.0
2023-01-01 04:00:00+00:00,0.1775805801153183,0.17760883271694183,0.17713463306427002,0.17728646099567413,0,0.0,0.0
2023-01-01 05:00:00+00:00,0.17724747955799103,0.17754068970680237,0.1771385669708252,0.17722493410110474,0,0.0,0.0
2023-01-01 06:00:00+00:00,0.1772112101316452,0.17748816311359406,0.1770991086959839,0.17747101187705994,25003,0.0,0.0
2023-01-01 07:00:00+00:00,0.17746959626674652,0.17746959626674652,0.17687270045280457,0.1771509200334549,0,0.0,0.0
2023-01-01 08:00:00+00:00,0.17715199291706085,0.17722617089748383,0.17702144384384155,0.1772092580795288,0,0.0,0.0
2023-01-01 09:00:00+00:00,0.17719358205795288,0.1772564798593521,0.17668688297271729,0.17688758671283722,0,0.0,0.0
2023-01-01 10:00:00+00:00,0.1769246757030487,0.17751473188400269,0.17690378427505493,0.17723865807056427,0,0.0,0.0
2023-01-01 11:00:00+00:00,0.17733421921730042,0.1778341382741928,0.17720094323158264,0.1776115596294403,0,0.0,0.0
2023-01-01 12:00:00+00:00,0.17758573591709137,0.17798885703086853,0.17750076949596405,0.17797407507896423,0,0.0,0.0
2023-01-01 13:00:00+00:00,0.17800123989582062,0.17867028713226318,0.1777063012123108,0.1781495362520218,0,0.0,0.0
2023-01-01 14:00:00+00:00,0.17814901471138,0.17843425273895264,0.1774987280368805,0.1774987280368805,0,0.0,0.0
2023-01-01 15:00:00+00:00,0.1775096356868744,0.17767465114593506,0.17742685973644257,0.1775575429201126,0,0.0,0.0
2023-01-01 16:00:00+00:00,0.17759260535240173,0.17818787693977356,0.17756612598896027,0.1779954880475998,0,0.0,0.0
2023-01-01 17:00:00+00:00,0.17797033488750458,0.1783653348684311,0.17783790826797485,0.17789526283740997,0,0.0,0.0
2023-01-01 18:00:00+00:00,0.1778843253850937,0.17840643227100372,0.17779801785945892,0.17793110013008118,12286,0.0,0.0
2023-01-01 19:00:00+00:00,0.1778896600008011,0.17860177159309387,0.17786665260791779,0.1783406138420105,0,0.0,0.0
2023-01-01 20:00:00+00:00,0.17835815250873566,0.17908146977424622,0.17811088263988495,0.17872723937034607,20463,0.0,0.0
2023-01-01 21:00:00+00:00,0.1787383258342743,0.17973491549491882,0.17865033447742462,0.17973491549491882,246740,0.0,0.0
2023-01-01 22:00:00+00:00,0.17984098196029663,0.18021227419376373,0.17928403615951538,0.17935872077941895,14566,0.0,0.0
2023-01-01 23:00:00+00:00,0.1793254017829895,0.18015243113040924,0.17926748096942902,0.18015243113040924,0,0.0,0.0
2023-01-02 00:00:00+00:00,0.18002749979496002,0.18128399550914764,0.1798449456691742,0.18006494641304016,162831,0.0,0.0
2023-01-02 01:00:00+00:00,0.18004652857780457,0.1800486445426941,0.17789402604103088,0.17808693647384644,92832,0.0,0.0
2023-01-02 02:00:00+00:00,0.17807982861995697,0.17824400961399078,0.17775370180606842,0.17810140550136566,189024,0.0,0.0
2023-01-02 03:00:00+00:00,0.17807210981845856,0.1784154325723648,0.17799074947834015,0.1784154325723648,0,0.0,0.0
2023-01-02 04:00:00+00:00,0.178436741232872,0.17865949869155884,0.1783950924873352,0.17855869233608246,69777,0.0,0.0
2023-01-02 05:00:00+00:00,0.17858287692070007,0.18089419603347778,0.1783183366060257,0.18086017668247223,413364,0.0,0.0
2023-01-02 06:00:00+00:00,0.18094998598098755,0.18096604943275452,0.18023918569087982,0.18034030497074127,56187,0.0,0.0
2023-01-02 07:00:00+00:00,0.18030939996242523,0.181360125541687,0.18018925189971924,0.18128493428230286,83200,0.0,0.0
2023-01-02 08:00:00+00:00,0.18134631216526031,0.1817561388015747,0.18125368654727936,0.18141549825668335,57935,0.0,0.0
2023-01-02 09:00:00+00:00,0.1814814656972885,0.18161959946155548,0.18122823536396027,0.18133670091629028,32979,0.0,0.0
2023-01-02 10:00:00+00:00,0.1813318282365799,0.18193966150283813,0.18127621710300446,0.1813463717699051,131099,0.0,0.0
2023-01-02 11:00:00+00:00,0.18134313821792603,0.18148043751716614,0.18107369542121887,0.18123120069503784,110243,0.0,0.0
2023-01-02 12:00:00+00:00,0.18134963512420654,0.18134963512420654,0.18092931807041168,0.18103736639022827,39073,0.0,0.0
2023-01-02 13:00:00+00:00,0.18107977509498596,0.1813216656446457,0.18040111660957336,0.18074078857898712,29,0.0,0.0
2023-01-02 14:00:00+00:00,0.18083061277866364,0.18098558485507965,0.1805737167596817,0.18096233904361725,0,0.0,0.0
2023-01-02 15:00:00+00:00,0.18108698725700378,0.18153783679008484,0.18097464740276337,0.18149322271347046,0,0.0,0.0
2023-01-02 16:00:00+00:00,0.18126533925533295,0.18160611391067505,0.18126533925533295,0.1815723329782486,14423,0.0,0.0
2023-01-02 17:00:00+00:00,0.18160459399223328,0.18160459399223328,0.181224063038826,0.18159271776676178,37586,0.0,0.0
2023-01-02 18:00:00+00:00,0.18156330287456512,0.18187591433525085,0.18132451176643372,0.18180367350578308,0,0.0,0.0
2023-01-02 19:00:00+00:00,0.1817542016506195,0.18203389644622803,0.181581050157547,0.18171314895153046,0,0.0,0.0
2023-01-02 20:00:00+00:00,0.18171074986457825,0.18220211565494537,0.1816728562116623,0.1819630116224289,0,0.0,0.0
2023-01-02 21:00:00+00:00,0.18193058669567108,0.1825878769159317,0.18166600167751312,0.18251265585422516,0,0.0,0.0
2023-01-02 22:00:00+00:00,0.18262045085430145,0.1827709674835205,0.18211674690246582,0.1821289360523224,0,0.0,0.0
2023-01-02 23:00:00+00:00,0.18212668597698212,0.1822221577167511,0.18152686953544617,0.1816280335187912,0,0.0,0.0
2023-01-03 00:00:00+00:00,0.18168461322784424,0.18168461322784424,0.18094511330127716,0.18132664263248444,0,0.0,0.0
2023-01-03 01:00:00+00:00,0.18116965889930725,0.181213840842247,0.1804957091808319,0.180696502327919,0,0.0,0.0
2023-01-03 02:00:00+00:00,0.18079707026481628,0.1813419610261917,0.18064044415950775,0.18103092908859253,0,0.0,0.0
2023-01-03 03:00:00+00:00,0.18100565671920776,0.1812683790922165,0.18077358603477478,0.18105736374855042,0,0.0,0.0
2023-01-03 04:00:00+00:00,0.1810593456029892,0.1813317984342575,0.18089713156223297,0.1810295730829239,0,0.0,0.0
2023-01-03 05:00:00+00:00,0.18106301128864288,0.18139129877090454,0.18071450293064117,0.1807224452495575,0,0.0,0.0
2023-01-03 06:00:00+00:00,0.1807205080986023,0.18124593794345856,0.1807205080986023,0.18081487715244293,0,0.0,0.0
2023-01-03 07:00:00+00:00,0.18079999089241028,0.18109871447086334,0.18052659928798676,0.18095004558563232,0,0.0,0.0
2023-01-03 08:00:00+00:00,0.18094398081302643,0.18101704120635986,0.1807532012462616,0.18086518347263336,0,0.0,0.0
2023-01-03 09:00:00+00:00,0.1808878481388092,0.1812882125377655,0.18069109320640564,0.18120799958705902,67234,0.0,0.0
2023-01-03 10:00:00+00:00,0.1811886876821518,0.181256964802742,0.18076898157596588,0.1809183657169342,0,0.0,0.0
2023-01-03 11:00:00+00:00,0.18090975284576416,0.18095049262046814,0.18052718043327332,0.18054896593093872,0,0.0,0.0
2023-01-03 12:00:00+00:00,0.18054667115211487,0.1807304322719574,0.18025971949100494,0.18043458461761475,0,0.0,0.0
2023-01-03 13:00:00+00:00,0.18038536608219147,0.18057720363140106,0.18020102381706238,0.18032579123973846,0,0.0,0.0
2023-01-03 14:00:00+00:00,0.18032346665859222,0.18062160909175873,0.18020018935203552,0.18040049076080322,44071,0.0,0.0
2023-01-03 15:00:00+00:00,0.18028639256954193,0.18028639256954193,0.1792488843202591,0.179351344704628,43878,0.0,0.0
2023-01-03 16:00:00+00:00,0.1793590486049652,0.1794973909854889,0.1791044920682907,0.1791044920682907,0,0.0,0.0
2023-01-03 17:00:00+00:00,0.17909343540668488,0.17942146956920624,0.17809735238552094,0.17812617123126984,15495,0.0,0.0
