Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-01 00:00:00+00:00,0.05578290671110153,0.05578622221946716,0.055602066218853,0.0556616373360157,372838,0.0,0.0
2023-01-01 01:00:00+00:00,0.055685855448246,0.055792368948459625,0.0555809922516346,0.05574134364724159,0,0.0,0.0
2023-01-01 02:00:00+00:00,0.05572512373328209,0.0558723621070385,0.0557062067091465,0.055732663720846176,239616,0.0,0.0
2023-01-01 03:00:00+00:00,0.05572793260216713,0.05580583214759827,0.0557047538459301,0.05580098181962967,170083,0.0,0.0
2023-01-01 04:00:00+00:00,0.05579856410622597,0.05582194775342941,0.05572255328297615,0.055756013840436935,10847,0.0,0.0
2023-01-01 05:00:00+00:00,0.05576052516698837,0.055947910994291306,0.05572566017508507,0.05586591735482216,0,0.0,0.0
2023-01-01 06:00:00+00:00,0.05589190125465393,0.05599208548665047,0.05589190125465393,0.05597713589668274,0,0.0,0.0
2023-01-01 07:00:00+00:00,0.05599219352006912,0.056087713688611984,0.055907148867845535,0.056087713688611984,93175,0.0,0.0
2023-01-01 08:00:00+00:00,0.05609624832868576,0.05612796172499657,0.05601844564080238,0.05604224652051926,105335,0.0,0.0
2023-01-01 09:00:00+00:00,0.05608870089054108,0.056183770298957825,0.05601903423666954,0.056164562702178955,0,0.0,0.0
2023-01-01 10:00:00+00:00,0.05617412552237511,0.056248560547828674,0.05611969158053398,0.056125618517398834,0,0.0,0.0
2023-01-01 11:00:00+00:00,0.056127384305000305,0.056273724883794785,0.05611599609255791,0.05623192340135574,0,0.0,0.0
2023-01-01 12:00:00+00:00,0.0562298484146595,0.056394003331661224,0.0562298484146595,0.056378353387117386,51919,0.0,0.0
2023-01-01 13:00:00+00:00,0.056375447660684586,0.05650684982538223,0.05635503679513931,0.05650123581290245,40846,0.0,0.0
2023-01-01 14:00:00+00:00,0.056514110416173935,0.05663183331489563,0.0564495325088501,0.05659874156117439,203562,0.0,0.0
2023-01-01 15:00:00+00:00,0.05661571025848389,0.05681607872247696,0.05659523978829384,0.05678774416446686,95641,0.0,0.0
2023-01-01 16:00:00+00:00,0.056769292801618576,0.05687205120921135,0.05676547810435295,0.056786373257637024,0,0.0,0.0
2023-01-01 17:00:00+00:00,0.056807007640600204,0.05685262754559517,0.05675574764609337,0.05681109055876732,0,0.0,0.0
2023-01-01 18:00:00+00:00,0.05681281536817551,0.056929849088191986,0.05679250508546829,0.05687636137008667,0,0.0,0.0
2023-01-01 19:00:00+00:00,0.056918926537036896,0.057017210870981216,0.05689375475049019,0.056991927325725555,0,0.0,0.0
2023-01-01 20:00:00+00:00,0.05699443817138672,0.05702124163508415,0.056919924914836884,0.05692261457443237,0,0.0,0.0
2023-01-01 21:00:00+00:00,0.0569242462515831,0.056961216032505035,0.056716471910476685,0.0568074993789196,16671,0.0,0.0
2023-01-01 22:00:00+00:00,0.05678662657737732,0.05681725591421127,0.05668396130204201,0.056694671511650085,0,0.0,0.0
