Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-01 00:00:00+00:00,0.1661265790462494,0.1662837415933609,0.16587397456169128,0.16591930389404297,16331,0.0,0.0
2023-01-01 01:00:00+00:00,0.16584596037864685,0.16592219471931458,0.16566124558448792,0.16573172807693481,0,0.0,0.0
2023-01-01 02:00:00+00:00,0.16581803560256958,0.16631561517715454,0.16568447649478912,0.16625991463661194,0,0.0,0.0
2023-01-01 03:00:00+00:00,0.16627848148345947,0.16627848148345947,0.16607463359832764,0.16618458926677704,0,0.0,0.0
2023-01-01 04:00:00+00:00,0.16617029905319214,0.1662929505109787,0.1658848077058792,0.16593408584594727,14575,0.0,0.0
2023-01-01 05:00:00+00:00,0.1659482717514038,0.1663534790277481,0.1658569723367691,0.16630962491035461,0,0.0,0.0
2023-01-01 06:00:00+00:00,0.1663089096546173,0.16660940647125244,0.166267991065979,0.16642972826957703,364736,0.0,0.0
2023-01-01 07:00:00+00:00,0.16641779243946075,0.16650022566318512,0.16570299863815308,0.1657675802707672,115863,0.0,0.0
2023-01-01 08:00:00+00:00,0.1657623052597046,0.16579431295394897,0.16525383293628693,0.16525383293628693,0,0.0,0.0
2023-01-01 09:00:00+00:00,0.16528509557247162,0.16532251238822937,0.16510143876075745,0.16532251238822937,0,0.0,0.0
2023-01-01 10:00:00+00:00,0.16529670357704163,0.16558118164539337,0.16529077291488647,0.1655295491218567,0,0.0,0.0
2023-01-01 11:00:00+00:00,0.16553296148777008,0.1658962368965149,0.16553296148777008,0.1658840924501419,0,0.0,0.0
2023-01-01 12:00:00+00:00,0.16588737070560455,0.16605699062347412,0.16584061086177826,0.16605699062347412,0,0.0,0.0
2023-01-01 13:00:00+00:00,0.16604460775852203,0.16616761684417725,0.16596640646457672,0.1660028100013733,0,0.0,0.0
2023-01-01 14:00:00+00:00,0.16600334644317627,0.1672370433807373,0.16600334644317627,0.16718144714832306,62420,0.0,0.0
2023-01-01 15:00:00+00:00,0.16718178987503052,0.16732437908649445,0.16711880266666412,0.16732437908649445,0,0.0,0.0
2023-01-01 16:00:00+00:00,0.1673305481672287,0.16753976047039032,0.1673305481672287,0.16734234988689423,0,0.0,0.0
2023-01-01 17:00:00+00:00,0.16735383868217468,0.16772964596748352,0.16734135150909424,0.1677248775959015,0,0.0,0.0
2023-01-01 18:00:00+00:00,0.16772964596748352,0.16793192923069,0.1676272600889206,0.167849600315094,78283,0.0,0.0
2023-01-01 19:00:00+00:00,0.16787542402744293,0.1682787984609604,0.16787542402744293,0.1682787984609604,0,0.0,0.0
2023-01-01 20:00:00+00:00,0.16827207803726196,0.1687392145395279,0.16814902424812317,0.1687392145395279,0,0.0,0.0
2023-01-01 21:00:00+00:00,0.16874617338180542,0.16888673603534698,0.1686205118894577,0.16887766122817993,0,0.0,0.0
2023-01-01 22:00:00+00:00,0.1688784509897232,0.16898362338542938,0.16819238662719727,0.16819238662719727,0,0.0,0.0
2023-01-01 23:00:00+00:00,0.16820135712623596,0.16842642426490784,0.168051078915596,0.16823261976242065,18543,0.0,0.0
2023-01-02 00:00:00+00:00,0.16822859644889832,0.16825582087039948,0.16694600880146027,0.16694600880146027,101766,0.0,0.0
2023-01-02 01:00:00+00:00,0.16691963374614716,0.16692082583904266,0.1654147207736969,0.16590864956378937,470896,0.0,0.0
2023-01-02 02:00:00+00:00,0.16588044166564941,0.1665043830871582,0.16570602357387543,0.166449636220932,110822,0.0,0.0
2023-01-02 03:00:00+00:00,0.16642539203166962,0.16754764318466187,0.1663326621055603,0.16753582656383514,215570,0.0,0.0
2023-01-02 04:00:00+00:00,0.16753506660461426,0.16774649918079376,0.1674344837665558,0.16774649918079376,99101,0.0,0.0
2023-01-02 05:00:00+00:00,0.1677495688199997,0.16826076805591583,0.16768677532672882,0.16826076805591583,134689,0.0,0.0
2023-01-02 06:00:00+00:00,0.16824565827846527,0.16835007071495056,0.16792768239974976,0.16793124377727509,0,0.0,0.0
2023-01-02 07:00:00+00:00,0.16792543232440948,0.17137911915779114,0.16792543232440948,0.1713687777519226,2150005,0.0,0.0
2023-01-02 08:00:00+00:00,0.17138171195983887,0.17175903916358948,0.17112471163272858,0.17112471163272858,573126,0.0,0.0
2023-01-02 09:00:00+00:00,0.1711265593767166,0.17141036689281464,0.17108312249183655,0.17114129662513733,0,0.0,0.0
2023-01-02 10:00:00+00:00,0.17113009095191956,0.17136937379837036,0.17085474729537964,0.17121337354183197,237580,0.0,0.0
2023-01-02 11:00:00+00:00,0.17124143242835999,0.1713574230670929,0.17100989818572998,0.17126230895519257,36716,0.0,0.0
2023-01-02 12:00:00+00:00,0.17126592993736267,0.17156028747558594,0.17126592993736267,0.17146097123622894,179605,0.0,0.0
2023-01-02 13:00:00+00:00,0.17140935361385345,0.17167332768440247,0.1713767647743225,0.17145736515522003,90563,0.0,0.0
2023-01-02 14:00:00+00:00,0.1714547723531723,0.1714547723531723,0.170872300863266,0.17098042368888855,0,0.0,0.0
2023-01-02 15:00:00+00:00,0.17100009322166443,0.17217965424060822,0.17097321152687073,0.17202669382095337,315957,0.0,0.0
2023-01-02 16:00:00+00:00,0.17204995453357697,0.172239288687706,0.17194344103336334,0.1720341593027115,0,0.0,0.0
2023-01-02 17:00:00+00:00,0.172054722905159,0.17287398874759674,0.17195478081703186,0.17286252975463867,94886,0.0,0.0
2023-01-02 18:00:00+00:00,0.17285501956939697,0.17346085608005524,0.17281726002693176,0.17329348623752594,0,0.0,0.0
2023-01-02 19:00:00+00:00,0.17329081892967224,0.17415782809257507,0.17314815521240234,0.17413313686847687,543533,0.0,0.0
2023-01-02 20:00:00+00:00,0.17411254346370697,0.1745382398366928,0.17373856902122498,0.17450235784053802,207571,0.0,0.0
2023-01-02 21:00:00+00:00,0.174530491232872,0.17463625967502594,0.17428721487522125,0.17433510720729828,71209,0.0,0.0
2023-01-02 22:00:00+00:00,0.1743699610233307,0.17460516095161438,0.17338871955871582,0.17338871955871582,221367,0.0,0.0
2023-01-02 23:00:00+00:00,0.1733628362417221,0.17371149361133575,0.17323294281959534,0.17326949536800385,4074,0.0,0.0
2023-01-03 00:00:00+00:00,0.17328162491321564,0.17343299090862274,0.17306417226791382,0.173261821269989,100631,0.0,0.0
2023-01-03 01:00:00+00:00,0.17326538264751434,0.17333605885505676,0.17220383882522583,0.17243219912052155,0,0.0,0.0
2023-01-03 02:00:00+00:00,0.17239470779895782,0.17292720079421997,0.17239470779895782,0.17262960970401764,0,0.0,0.0
2023-01-03 03:00:00+00:00,0.17266017198562622,0.17281265556812286,0.17228412628173828,0.1727876216173172,0,0.0,0.0
2023-01-03 04:00:00+00:00,0.1728282868862152,0.17321257293224335,0.1728282868862152,0.17306314408779144,44702,0.0,0.0
2023-01-03 05:00:00+00:00,0.17308948934078217,0.17359033226966858,0.17290639877319336,0.17358052730560303,105048,0.0,0.0
2023-01-03 06:00:00+00:00,0.1735803633928299,0.17384400963783264,0.17345666885375977,0.17349259555339813,44804,0.0,0.0
2023-01-03 07:00:00+00:00,0.17347809672355652,0.17368671298027039,0.1734287589788437,0.17363405227661133,0,0.0,0.0
2023-01-03 08:00:00+00:00,0.1736457496881485,0.17372553050518036,0.17255587875843048,0.17279905080795288,0,0.0,0.0
2023-01-03 09:00:00+00:00,0.17278988659381866,0.17377792298793793,0.17278212308883667,0.173662930727005,375420,0.0,0.0
2023-01-03 10:00:00+00:00,0.1736457794904709,0.17370420694351196,0.17341360449790955,0.17342384159564972,0,0.0,0.0
2023-01-03 11:00:00+00:00,0.173431396484375,0.17364324629306793,0.17182493209838867,0.17183776199817657,1022997,0.0,0.0
2023-01-03 12:00:00+00:00,0.17184577882289886,0.17218099534511566,0.17131388187408447,0.17131388187408447,206465,0.0,0.0
2023-01-03 13:00:00+00:00,0.17130914330482483,0.17195026576519012,0.17130914330482483,0.17174574732780457,167123,0.0,0.0
2023-01-03 14:00:00+00:00,0.171739399433136,0.17207419872283936,0.1710762232542038,0.1710762232542038,919284,0.0,0.0
2023-01-03 15:00:00+00:00,0.170992910861969,0.17100556194782257,0.1705884486436844,0.17082974314689636,332482,0.0,0.0
2023-01-03 16:00:00+00:00,0.17086413502693176,0.17134010791778564,0.1706017702817917,0.17064733803272247,405418,0.0,0.0
2023-01-03 17:00:00+00:00,0.17063865065574646,0.1710718274116516,0.17041774094104767,0.17090067267417908,0,0.0,0.0
2023-01-03 18:00:00+00:00,0.17090222239494324,0.17095018923282623,0.17051394283771515,0.17054042220115662,131473,0.0,0.0
2023-01-03 19:00:00+00:00,0.17054219543933868,0.17067523300647736,0.17020562291145325,0.17061947286128998,0,0.0,0.0
2023-01-03 20:00:00+00:00,0.17061997950077057,0.17156939208507538,0.17061997950077057,0.1715591698884964,0,0.0,0.0
2023-01-03 21:00:00+00:00,0.17158159613609314,0.1720145046710968,0.17158159613609314,0.17195355892181396,256,0.0,0.0
2023-01-03 22:00:00+00:00,0.1719583123922348,0.17215053737163544,0.17182937264442444,0.17214903235435486,173419,0.0,0.0
2023-01-03 23:00:00+00:00,0.1721629500389099,0.1732957661151886,0.1721629500389099,0.17325975000858307,143359,0.0,0.0
2023-01-04 00:00:00+00:00,0.1733117699623108,0.17347824573516846,0.17311079800128937,0.17338016629219055,749364,0.0,0.0
2023-01-04 01:00:00+00:00,0.17342741787433624,0.17559435963630676,0.17342741787433624,0.175441175699234,1170444,0.0,0.0
