Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,ma_10,ma_50,rsi,volatility
2023-01-03 01:00:00+00:00,0.0045061423443257,0.0047389552928507,0.0044968873262405,0.0047389552928507,35710,0.0,0.0,0.00472742510028178,0.004527702527120648,50.924670225957804,0.00013167445747673296
2023-01-03 02:00:00+00:00,0.0050756563432514,0.0050756568089127,0.004848247859627,0.0049440371803939,34417,0.0,0.0,0.00477487831376488,0.0045357193797826165,64.370904174401,0.00011250848298472336
2023-01-03 03:00:00+00:00,0.0049377512186765,0.0049886992201209,0.0048749600537121,0.004879917949438,7089,0.0,0.0,0.0047803514171391205,0.004542320445179878,62.348988193737384,0.00011648855438310062
2023-01-03 04:00:00+00:00,0.0048763351514935,0.0049320813268423,0.0048762704245746,0.0048820730298757,0,0.0,0.0,0.004783926019445011,0.0045491318404673915,63.70293722483297,0.00011925368849098404
2023-01-03 05:00:00+00:00,0.0048807989805936,0.0049734381027519,0.0048598158173263,0.0048691765405237,0,0.0,0.0,0.00479888678528363,0.004556223778054056,65.57455471024474,0.00011966645545261437
2023-01-03 06:00:00+00:00,0.0048698130995035,0.0048777121119201,0.0048659075982868,0.0048659075982868,0,0.0,0.0,0.00480271605774755,0.004564033178612528,62.85658620866707,0.00012128955166316384
2023-01-03 07:00:00+00:00,0.004866219125688,0.004872846417129,0.004862796049565,0.0048689721152186,0,0.0,0.0,0.00481240665540094,0.004571476588025628,51.84123851037354,0.00012243445814353585
2023-01-03 08:00:00+00:00,0.0048680044710636,0.0048762229271233,0.0048598595894873,0.0048664328642189,1406,0.0,0.0,0.004823377402499269,0.004579159012064276,50.858920724345,0.00012180431675988105
2023-01-03 09:00:00+00:00,0.0048674726858735,0.0050966017879545,0.0048148944042623,0.0048428121954202,0,0.0,0.0,0.004827009420841881,0.00458628188818687,55.77372893668485,0.00012178638102250546
2023-01-03 10:00:00+00:00,0.0048379236832261,0.0048656691797077,0.0048372228629887,0.004862607922405,0,0.0,0.0,0.00486208926886315,0.004593836525455056,51.78713525170872,5.065961883429083e-05
2023-01-03 11:00:00+00:00,0.0048597459681332,0.0048640868626534,0.0045787990093231,0.0046017803251743,0,0.0,0.0,0.0048483717720955105,0.004595993533730446,42.81072915405441,9.056283623600707e-05
2023-01-03 12:00:00+00:00,0.0046033449470996,0.0046069212257862,0.0045977057889103,0.0045977057889103,0,0.0,0.0,0.00481373863294715,0.00459722385741764,43.22189591287795,0.00011328512076104505
2023-01-03 13:00:00+00:00,0.0045977747067809,0.0045977747067809,0.0045317597687244,0.0045929630286991,0,0.0,0.0,0.004785043140873259,0.004596786601468858,40.53518956866692,0.00012979878449990244
2023-01-03 14:00:00+00:00,0.0045918715186417,0.0046025468036532,0.0045904503203928,0.0045940573327243,690,0.0,0.0,0.0047562415711581195,0.004597325017675696,54.92840632216158,0.00013759642901244574
2023-01-03 15:00:00+00:00,0.0045832209289073,0.0045874174684286,0.0045731454156339,0.0045790877193212,0,0.0,0.0,0.00472723268903787,0.0045976071152835475,37.15408453213308,0.0001416604010336691
2023-01-03 16:00:00+00:00,0.0045810844749212,0.0045850919559597,0.0045777107588946,0.0045777107588946,0,0.0,0.0,0.00469841300509865,0.004604107392951786,6.238178945760609,0.00013961429340395988
2023-01-03 17:00:00+00:00,0.0045770090073347,0.0045823180116713,0.0045740599744021,0.0045768031850457,0,0.0,0.0,0.00466919611208136,0.004610730092972458,7.34791121179552,0.00013020992802937955
2023-01-03 18:00:00+00:00,0.0045793973840773,0.0048186210915446,0.0045793973840773,0.0048170303925871,0,0.0,0.0,0.00466425586491818,0.004621618445962608,44.519551450564876,0.00012261058767736401
2023-01-03 19:00:00+00:00,0.0048131309449672,0.0048210024833679,0.0047140563838183,0.0047173760831356,0,0.0,0.0,0.00465171225368972,0.00463014265522355,38.840892457494746,0.00010784050902962043
2023-01-03 20:00:00+00:00,0.0047169444151222,0.004720919765532,0.0046163466759026,0.0046163466759026,0,0.0,0.0,0.00462708612903948,0.004635923216119352,33.95982233715709,7.843996950702532e-05
2023-01-03 21:00:00+00:00,0.0046150041744112,0.0046555595472455,0.0046129636466503,0.0046437089331448,0,0.0,0.0,0.0046312789898365295,0.004641966978087966,35.96005012889415,7.805666918392205e-05
2023-01-03 22:00:00+00:00,0.0046428591012954,0.004654954187572,0.0045361071825027,0.004654954187572,0,0.0,0.0,0.0046370038297026996,0.004648140622302836,36.96070240115601,7.741748990537684e-05
2023-01-03 23:00:00+00:00,0.0046558021567761,0.0046682124957442,0.0046539977192878,0.0046617556363344,15567,0.0,0.0,0.0046438830904662306,0.004654370518401212,38.600017826401476,7.611469939886072e-05
2023-01-04 00:00:00+00:00,0.0046663088724017,0.0047707105986773,0.0046663088724017,0.004747224971652,77508,0.0,0.0,0.0046591998543589995,0.0046624972857534355,43.28999241213193,8.027171419082306e-05
2023-01-04 01:00:00+00:00,0.0047514014877378,0.0047992621548473,0.0047475728206336,0.004785185214132,0,0.0,0.0,0.00467980960384008,0.004671513726934738,64.39790461080753,8.379782008056217e-05
2023-01-04 02:00:00+00:00,0.0047868294641375,0.0048310230486094,0.0045005693100392,0.0045005693100392,0,0.0,0.0,0.00467209545895454,0.004674938535317726,44.706208383517186,9.678527225068997e-05
2023-01-04 03:00:00+00:00,0.0045066368766129,0.0048127560876309,0.0045066368766129,0.0048127560876309,0,0.0,0.0,0.00469569074921306,0.004682797398418134,58.97187329639706,9.969058692376133e-05
2023-01-04 04:00:00+00:00,0.0048096454702317,0.0048555266112089,0.0047995075583457,0.0048431321047246,0,0.0,0.0,0.00469830092042681,0.004697288265451734,59.9297673962708,0.00010348989881686596
2023-01-04 05:00:00+00:00,0.0048447167500853,0.0048557943664491,0.0048443651758134,0.0048473784700036,0,0.0,0.0,0.00471130115911361,0.004705626405775494,60.78808137488579,0.00011380374154679274
2023-01-04 06:00:00+00:00,0.0048484858125448,0.0048548453487455,0.0048471954651176,0.00485351216048,0,0.0,0.0,0.00473501770757135,0.004716724893078156,61.04782536841174,0.00011649725444104892
2023-01-04 07:00:00+00:00,0.004890127107501,0.0049940827302634,0.004890127107501,0.0049923611804842,6676,0.0,0.0,0.00476988293230529,0.004723341437056608,64.9895691609973,0.00013657599611645275
2023-01-04 08:00:00+00:00,0.0049936957657337,0.0050123976543545,0.0049794008955359,0.0049886680208146,0,0.0,0.0,0.00480325431562955,0.004726717947050876,57.4649515533298,0.00014583050693456277
2023-01-04 09:00:00+00:00,0.0049891034141182,0.0049923821352422,0.0049053584225475,0.0049102273769676,4465,0.0,0.0,0.004828101489692869,0.004728439981117792,58.54527056945426,0.00014009773167945576
2023-01-04 10:00:00+00:00,0.0049093994311988,0.0049096844159066,0.0049022012390196,0.0049035712145268,0,0.0,0.0,0.00484373611398035,0.004729808084666676,63.88851361087968,0.00013878705640318488
2023-01-04 11:00:00+00:00,0.0049008731730282,0.0049008731730282,0.0048700375482439,0.0048799524083733,0,0.0,0.0,0.00485321283340448,0.004730964750051446,61.46487041798507,0.0001375750111440691
2023-01-04 12:00:00+00:00,0.004881608299911,0.0048928642645478,0.0048747714608907,0.0048747714608907,189,0.0,0.0,0.00489063304848963,0.00473430663347239,60.730870546854845,6.004308462266575e-05
2023-01-04 13:00:00+00:00,0.0048801014199852,0.0048921047709882,0.0048773321323096,0.0048877471126616,0,0.0,0.0,0.0048981321509927,0.004737919634208032,60.96617230958721,5.356998569735964e-05
2023-01-04 14:00:00+00:00,0.0048909354954957,0.0049173329025506,0.0048891748301684,0.0049050226807594,0,0.0,0.0,0.00490432120859618,0.0047468048054724425,58.19976305794653,4.9963453620642625e-05
2023-01-04 15:00:00+00:00,0.004784314893186,0.0048375725746154,0.004770346917212,0.0048375725746154,16032,0.0,0.0,0.00490334061905736,0.004754532817751117,52.64129387971805,5.1283969100987883e-05
2023-01-04 16:00:00+00:00,0.0048378487117588,0.0048571364022791,0.0048333532176911,0.0048502823337912,1947,0.0,0.0,0.00490301763638848,0.004763228390365788,74.29262173595407,5.16415772995895e-05
2023-01-04 17:00:00+00:00,0.0048563252203166,0.0049072364345192,0.0048470762558281,0.0048988102935254,0,0.0,0.0,0.0048936625476926,0.0047741242684423415,59.43299916287399,4.1044594408210385e-05
2023-01-04 18:00:00+00:00,0.0048995744436979,0.0049157203175127,0.0048944144509732,0.0049060164019465,0,0.0,0.0,0.00488539738580579,0.004782854495570014,57.26207082727841,2.4956356021506776e-05
2023-01-04 19:00:00+00:00,0.004903073888272,0.0049709961749613,0.0048861866816878,0.0049530793912708,0,0.0,0.0,0.004889682587236111,0.004785412345081518,61.10815860534025,3.229391625288626e-05
2023-01-04 20:00:00+00:00,0.0049511813558638,0.0050230477936565,0.0048774019815027,0.0050189662724733,28071,0.0,0.0,0.0049012220930307595,0.004788865130394648,65.4475892352484,5.225562022211142e-05
2023-01-04 21:00:00+00:00,0.0049727447330951,0.0053595998324453,0.004967420361936,0.005226629320532,161929,0.0,0.0,0.00493588978424663,0.004799006339162538,69.38189758727374,0.00011450124923404236
2023-01-04 22:00:00+00:00,0.0052253170870244,0.0052299625240266,0.0051731769926846,0.0051904353313148,69561,0.0,0.0,0.00496745617128904,0.004806262748315882,65.84107304504117,0.00013706788377324788
2023-01-04 23:00:00+00:00,0.0051947399042546,0.0051947399042546,0.0047037191689014,0.0048042507842183,12097,0.0,0.0,0.004959106538444709,0.004806906441226554,44.390354040457694,0.00014478863656838052
2023-01-05 00:00:00+00:00,0.0048010456375777,0.004814641084522,0.0047924132086336,0.0047927862033247,0,0.0,0.0,0.00494788289070124,0.004807627657428336,44.16553079889752,0.000153532997191551
2023-01-05 01:00:00+00:00,0.0047925300896167,0.0047981631942093,0.0047542043030261,0.0047690700739622,0,0.0,0.0,0.00494103264063592,0.004806879218667698,44.16100384888765,0.00016037727373471042
2023-01-05 02:00:00+00:00,0.0047723678871989,0.0047723678871989,0.0047608399763703,0.0047694356180727,0,0.0,0.0,0.00493294796906407,0.004812031742185306,44.424803974583625,0.0001673466562395784
2023-01-05 03:00:00+00:00,0.0047704456374049,0.0047723515890538,0.0043761245906353,0.0043877768330276,23500,0.0,0.0,0.00488184462301429,0.004805008172988844,30.966071864166224,0.0002408260776513445
2023-01-05 04:00:00+00:00,0.0043897298164665,0.0046707852743566,0.0043877311982214,0.0045646838843822,27402,0.0,0.0,0.004847711371257861,0.0047974211070686106,38.44740737181147,0.0002604122090435787
2023-01-05 05:00:00+00:00,0.0045630941167473,0.0045698271133005,0.0045612095855176,0.0045693665742874,0,0.0,0.0,0.00480934008955952,0.004791210079565598,40.4907005110883,0.0002712072846731308
2023-01-05 06:00:00+00:00,0.004567302763462,0.0047269249334931,0.0045630754902958,0.0046944292262196,19619,0.0,0.0,0.00477688638493415,0.004787457203492476,44.88195020861029,0.0002626170557737317
2023-01-05 07:00:00+00:00,0.0046994341537356,0.004722760990262,0.0046994341537356,0.0047156689688563,4187,0.0,0.0,0.00472579034976658,0.004784387052059128,43.876079412765684,0.00020978303015311127
2023-01-05 08:00:00+00:00,0.0047181309200823,0.0047181867994368,0.0046862312592566,0.0046933805570006,36978,0.0,0.0,0.00467608487233516,0.004780936511233404,42.960835637934615,0.0001318793087065785
2023-01-05 09:00:00+00:00,0.0046972353011369,0.0046972353011369,0.0046738260425627,0.0046779438853263,9363,0.0,0.0,0.00466345418244596,0.004777115946635558,40.697028869882274,0.00012405687775909633
2023-01-05 10:00:00+00:00,0.0046777534298598,0.0046933125704526,0.0046756332740187,0.0046804286539554,0,0.0,0.0,0.0046522184275090295,0.0047733958624302875,38.04048643202896,0.00011585907121366446
2023-01-05 11:00:00+00:00,0.0046763909049332,0.0046799127012491,0.0046638050116598,0.0046789557673037,0,0.0,0.0,0.00464320699684318,0.004770118733867958,27.35311062569906,0.0001090659528687224
2023-01-05 12:00:00+00:00,0.0046783345751464,0.0046812868677079,0.004668605979532,0.0046711461618542,5938,0.0,0.0,0.004633378051221331,0.004766289498656942,28.010646399225735,0.00010052047280700582
2023-01-05 13:00:00+00:00,0.0046708062291145,0.0046754265204072,0.0046550026163458,0.004661395214498,8970,0.0,0.0,0.004660739889368369,0.004767481796443416,41.11970766070408,5.15510429596786e-05
2023-01-05 14:00:00+00:00,0.0046544326469302,0.0047484156675636,0.0046471590176224,0.0047484156675636,17139,0.0,0.0,0.0046791130676865095,0.0047704959940164824,47.478649825383386,4.59494159619638e-05
2023-01-05 15:00:00+00:00,0.0047466862015426,0.0047668577171862,0.004743605852127,0.0047525209374725,14194,0.0,0.0,0.00469742850400502,0.0047736871521919496,49.038160187367694,3.160873631512563e-05
2023-01-05 16:00:00+00:00,0.004751191008836,0.0047565838322043,0.0047463318333029,0.0047493553720414,0,0.0,0.0,0.0047029211185872,0.004776793112978292,48.83671745090978,3.555547420003158e-05
2023-01-05 17:00:00+00:00,0.0047478135675191,0.0047552911564707,0.0047010742127895,0.0047020157799124,21540,0.0,0.0,0.00470155579969281,0.004779251674190116,79.71435037960127,3.527258410516099e-05
2023-01-05 18:00:00+00:00,0.0046987268142402,0.0048961294814944,0.0046863942407071,0.0048893159255385,93623,0.0,0.0,0.0047211493365466,0.004785483777522994,80.10538625504569,6.875508878557084e-05
2023-01-05 19:00:00+00:00,0.0048938090912997,0.0049328627064824,0.0048923850990831,0.0049307546578347,10747,0.0,0.0,0.004746430413797439,0.004792562806978774,81.3750991494729,9.322714860472917e-05
2023-01-05 20:00:00+00:00,0.0049307299777865,0.0049321274273097,0.0048311157152056,0.0048343436792492,0,0.0,0.0,0.00476182191632682,0.004792909072712016,62.78309111330025,9.382326030701477e-05
2023-01-05 21:00:00+00:00,0.0048365327529609,0.0048430198803544,0.0048359814099967,0.0048393080942332,0,0.0,0.0,0.00477785714901977,0.004795347712933968,61.64235557827405,9.176737486661438e-05
2023-01-05 22:00:00+00:00,0.0048399763181805,0.0048582130111753,0.004833216778934,0.0048559238202869,0,0.0,0.0,0.00479633491486304,0.004800139255821654,65.47100585316235,8.633536154920046e-05
2023-01-05 23:00:00+00:00,0.0048568043857812,0.0048633767291903,0.0048486269079148,0.0048595713451504,0,0.0,0.0,0.00481615252792828,0.004804456504061766,67.68432793188333,7.374648570860586e-05
2023-01-06 00:00:00+00:00,0.0048629711382091,0.0048849093727767,0.0048618265427649,0.0048784022219479,0,0.0,0.0,0.00482915118336671,0.004808925464749284,68.68123804259633,7.191351990854365e-05
2023-01-06 01:00:00+00:00,0.0048788106068968,0.0048932065255939,0.0048363115638494,0.0048867100849747,0,0.0,0.0,0.00484257009811693,0.00481342455372209,69.35451265040689,6.846260045415165e-05
2023-01-06 02:00:00+00:00,0.0048864432610571,0.0049046967178583,0.0048704082146286,0.0048891883343458,0,0.0,0.0,0.004856553394347369,0.004816263820975966,70.51673703600879,6.120375624418231e-05
2023-01-06 03:00:00+00:00,0.0048948121257126,0.0049292463809251,0.0048894803039729,0.0049204663373529,0,0.0,0.0,0.00487839845009142,0.0048189694434403844,73.42824489135597,3.187479570190894e-05
2023-01-06 04:00:00+00:00,0.0049196169711649,0.0049223634414374,0.0049030599184334,0.0049043870531022,0,0.0,0.0,0.00487990556284779,0.004827045798301644,66.18087238141959,3.279147202323615e-05
2023-01-06 05:00:00+00:00,0.004907211754471,0.0049074157141149,0.0048632104881107,0.0048632104881107,0,0.0,0.0,0.00487315114587539,0.00482805488631124,60.663044492453146,2.7717622373129896e-05
2023-01-06 06:00:00+00:00,0.0048663588240742,0.0048663588240742,0.0048096580430865,0.0048096580430865,0,0.0,0.0,0.00487068258225912,0.004827385405078478,55.29509224980946,3.228142892802611e-05
2023-01-06 07:00:00+00:00,0.0048109600320458,0.004811487160623,0.0048051225021481,0.0048091458156704,0,0.0,0.0,0.00486766635440284,0.004826620751991814,60.24985297524431,3.6651898118519223e-05
2023-01-06 08:00:00+00:00,0.0048089022748172,0.0048199538141489,0.0048073637299239,0.0048189107328653,0,0.0,0.0,0.00486396504566068,0.00482592872343952,39.798058315319366,3.9710733759152645e-05
2023-01-06 09:00:00+00:00,0.0048169563524425,0.0048206551000475,0.0048076389357447,0.00481319706887,0,0.0,0.0,0.00485932761803264,0.004822345441207236,30.998198068010225,4.286348730356335e-05
2023-01-06 10:00:00+00:00,0.0048120836727321,0.0048173512332141,0.0048080771230161,0.0048116622492671,1316,0.0,0.0,0.004852653620764561,0.004818805325776286,44.71188295532096,4.4719162390401686e-05
2023-01-06 11:00:00+00:00,0.0048053171485662,0.0048094182275235,0.0047666220925748,0.0047693336382508,5790,0.0,0.0,0.00484091597609217,0.00481598745100195,36.10629811329542,4.9891977835604365e-05
2023-01-06 12:00:00+00:00,0.0047693694941699,0.0047712032683193,0.0047609959729015,0.0047699199058115,0,0.0,0.0,0.00482898913323874,0.0048133144248276435,31.762705437665502,5.1305848367697826e-05
2023-01-06 13:00:00+00:00,0.0047718100249767,0.0047939368523657,0.004760056734085,0.0047910711728036,2179,0.0,0.0,0.00481604961678381,0.00481153680011625,36.478186293892115,4.0941683025583195e-05
2023-01-06 14:00:00+00:00,0.0047949259169399,0.0047994176857173,0.0047566499561071,0.004765004850924,0,0.0,0.0,0.0048021113965659905,0.004809341467916916,28.237218155975555,2.9712171689727664e-05
2023-01-06 15:00:00+00:00,0.0047659147530794,0.0047988398000597,0.004759267438203,0.0047951815649867,0,0.0,0.0,0.00479530850425359,0.004807490156963418,33.79448856292083,2.0541146940459985e-05
2023-01-06 16:00:00+00:00,0.0047996151261031,0.0048006353899836,0.0047663855366408,0.0047759190201759,1323,0.0,0.0,0.00479193460196253,0.004804908083751749,31.070270135654823,2.0692615752301884e-05
2023-01-06 17:00:00+00:00,0.0047791679389774,0.0047992970794439,0.0047791679389774,0.004793407395482,329,0.0,0.0,0.00479036075994369,0.00480402478016908,27.73973329156948,1.9818152667867276e-05
2023-01-06 18:00:00+00:00,0.0047952965833246,0.0048169670626521,0.0046689007431268,0.0047665126621723,0,0.0,0.0,0.00478512095287439,0.004802349386736703,26.72687685209894,1.829968915569735e-05
2023-01-06 19:00:00+00:00,0.0047942479141056,0.0048640416935086,0.0047847279347479,0.0048526600003242,0,0.0,0.0,0.00478906724601981,0.004801426380872678,48.45382493561735,2.7144530764633456e-05
