Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,ma_10,ma_50,rsi,volatility
2023-01-03 01:00:00+00:00,83.73623657226562,83.76046752929688,83.61785125732422,83.61785125732422,0,0.0,0.0,83.81932220458984,83.51202117919922,42.521806385081426,0.1793840110794493
2023-01-03 02:00:00+00:00,83.62739562988281,83.70429992675781,83.55081176757812,83.59815216064453,3352,0.0,0.0,83.75495071411133,83.522578125,44.82091742454436,0.11476679346059704
2023-01-03 03:00:00+00:00,83.61624145507812,83.81610107421875,83.4742660522461,83.59510803222656,12590,0.0,0.0,83.73710632324219,83.53036285400391,45.57579386096208,0.124972088612519
2023-01-03 04:00:00+00:00,83.60762023925781,83.69740295410156,83.4775161743164,83.52005767822266,0,0.0,0.0,83.70260238647461,83.5376953125,43.03229079516528,0.13307703662155929
2023-01-03 05:00:00+00:00,83.49964141845703,83.57830047607422,83.38030242919922,83.52947235107422,479,0.0,0.0,83.67041854858398,83.54647216796874,37.21319194435998,0.13203001451674665
2023-01-03 06:00:00+00:00,83.53421783447266,84.09175109863281,83.53421783447266,83.8966064453125,11594,0.0,0.0,83.67355346679688,83.56712783813477,39.26449935474076,0.13743195706209363
2023-01-03 07:00:00+00:00,83.9498062133789,83.96430206298828,83.52757263183594,83.57823944091797,0,0.0,0.0,83.64208984375,83.5857389831543,43.302426823780564,0.1159841099021014
2023-01-03 08:00:00+00:00,83.58236694335938,83.7812271118164,83.49911499023438,83.54254150390625,0,0.0,0.0,83.62162475585937,83.60383026123047,38.498536404888085,0.11340485673150116
2023-01-03 09:00:00+00:00,83.55370330810547,83.64928436279297,83.45804595947266,83.6259536743164,0,0.0,0.0,83.62339553833007,83.62294494628907,42.344495127514,0.11331094949033126
2023-01-03 10:00:00+00:00,83.61387634277344,83.79744720458984,83.50977325439453,83.6962661743164,0,0.0,0.0,83.62002487182617,83.64083068847657,44.47101463745832,0.1102482733742343
2023-01-03 11:00:00+00:00,83.64716339111328,83.8584213256836,83.50845336914062,83.7513427734375,20311,0.0,0.0,83.6333740234375,83.6498762512207,45.451112516980785,0.11778030595333679
2023-01-03 12:00:00+00:00,83.75389099121094,83.80976104736328,83.55130004882812,83.65467071533203,0,0.0,0.0,83.63902587890625,83.65814590454102,46.92960913091254,0.1172572381081645
2023-01-03 13:00:00+00:00,83.6512222290039,83.8610610961914,83.50748443603516,83.80171966552734,0,0.0,0.0,83.65968704223633,83.66548706054688,56.38620967538845,0.126497691347124
2023-01-03 14:00:00+00:00,83.76728057861328,83.96520233154297,83.62690734863281,83.62690734863281,7713,0.0,0.0,83.67037200927734,83.67120056152343,46.71318666880776,0.11759226025955412
2023-01-03 15:00:00+00:00,83.72833251953125,83.72833251953125,83.36347961425781,83.3863296508789,0,0.0,0.0,83.65605773925782,83.67185592651367,43.1757668435729,0.14268450880544023
2023-01-03 16:00:00+00:00,83.40144348144531,83.49015045166016,83.36450958251953,83.37273406982422,26172,0.0,0.0,83.60367050170899,83.6709066772461,43.331678252234354,0.1407101893863522
2023-01-03 17:00:00+00:00,83.36540222167969,83.36540222167969,83.00777435302734,83.0828857421875,960,0.0,0.0,83.55413513183593,83.66180206298829,37.04559838229165,0.21710896260394633
2023-01-03 18:00:00+00:00,83.08625793457031,83.10173034667969,82.97537994384766,83.0209732055664,0,0.0,0.0,83.50197830200196,83.65307739257813,37.29342294394157,0.27510615995734516
2023-01-03 19:00:00+00:00,83.02101135253906,83.1837387084961,83.00518035888672,83.13687133789062,0,0.0,0.0,83.45307006835938,83.64630294799805,40.518559736445475,0.2934779269269528
2023-01-03 20:00:00+00:00,83.18660736083984,83.3543930053711,83.15494537353516,83.3316879272461,9403,0.0,0.0,83.41661224365234,83.64151657104492,35.118437501256125,0.2823436028720694
2023-01-03 21:00:00+00:00,83.32620239257812,83.41112518310547,83.3095474243164,83.35102081298828,2113,0.0,0.0,83.37658004760742,83.63294647216797,42.89504069928335,0.25683828283130666
2023-01-03 22:00:00+00:00,83.3599624633789,83.42973327636719,83.26334381103516,83.3381118774414,0,0.0,0.0,83.34492416381836,83.62526580810547,43.515215465708934,0.23753773094567918
2023-01-03 23:00:00+00:00,83.34111785888672,83.51560974121094,83.23030090332031,83.4654769897461,0,0.0,0.0,83.31129989624023,83.62116363525391,45.04756074590318,0.18329772453015805
2023-01-04 00:00:00+00:00,83.48539733886719,83.59532928466797,83.42526245117188,83.4284896850586,2572,0.0,0.0,83.29145812988281,83.61899978637695,41.56265625600985,0.1536847162346676
2023-01-04 01:00:00+00:00,83.45578002929688,84.24047088623047,83.42113494873047,84.22303009033203,32821,0.0,0.0,83.37512817382813,83.62999389648438,60.13807126576259,0.33356489914890997
2023-01-04 02:00:00+00:00,84.2468032836914,84.58954620361328,84.24365234375,84.53821563720703,3912,0.0,0.0,83.4916763305664,83.65048233032226,67.35960378467183,0.4964677302752685
2023-01-04 03:00:00+00:00,84.59976959228516,85.44449615478516,84.54370880126953,85.44259643554688,32986,0.0,0.0,83.72764739990234,83.69563095092774,74.84549039903332,0.7674255606373579
2023-01-04 04:00:00+00:00,85.45035552978516,85.93901062011719,85.45035552978516,85.84201049804688,23633,0.0,0.0,84.00975112915039,83.75087646484376,81.40418811924026,0.9704406601226775
2023-01-04 05:00:00+00:00,85.84521484375,86.0164566040039,85.83927154541016,86.0164566040039,5666,0.0,0.0,84.29770965576172,83.80407669067382,88.00067020582374,1.1010874561949755
2023-01-04 06:00:00+00:00,85.96040344238281,86.03707122802734,85.8309097290039,85.88507080078125,12262,0.0,0.0,84.55304794311523,83.85592880249024,85.1039696736463,1.1472713178366638
