Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,ma_10,ma_50,rsi,volatility
2023-12-02 07:00:00+00:00,0.0038718022406101,0.0039047973696142,0.0031759010162204,0.0032660237047821,19486,0.0,0.0,0.0037830752553417897,0.00395911959465589,32.634233649529804,0.00024278461575648498
2023-12-02 08:00:00+00:00,0.0032631140202283,0.0037671350874006,0.0032631140202283,0.0037659180816262,0,0.0,0.0,0.00375905111432071,0.00395289306528862,44.216960061572706,0.00022979593008470815
2023-12-02 09:00:00+00:00,0.0037735956721007,0.00418650964275,0.0036662088241428,0.00418650964275,0,0.0,0.0,0.0037823857273905997,0.003943759584799366,53.07542866558261,0.00026137492319028424
2023-12-02 10:00:00+00:00,0.0041854833252727,0.0041854833252727,0.0041246842592954,0.0041283904574811,0,0.0,0.0,0.0037986151408403598,0.003929022056981878,58.83419165992154,0.0002785253640868103
2023-12-02 11:00:00+00:00,0.0041224937885999,0.004409278742969,0.0041224937885999,0.004409278742969,0,0.0,0.0,0.00384246143512423,0.003924659956246572,63.67729874866276,0.0003370162209478567
2023-12-02 12:00:00+00:00,0.0043985242955386,0.0043985242955386,0.0042495098896324,0.0042515737004578,0,0.0,0.0,0.0038806209340691094,0.003918982865288812,54.25561551198671,0.0003612130135183048
2023-12-02 13:00:00+00:00,0.0042529958300292,0.0042969621717929,0.0042529958300292,0.0042907488532364,0,0.0,0.0,0.00392962761688973,0.003917320501059252,55.88210714348851,0.0003818189945665249
2023-12-02 14:00:00+00:00,0.0043686092831194,0.0046705659478902,0.0043686092831194,0.0044543109834194,2316,0.0,0.0,0.0040223060408606705,0.0039190206769853415,58.08242301009745,0.00038583046387842453
2023-12-02 15:00:00+00:00,0.0044001010246574,0.0044047208502888,0.0042585381306707,0.004308367613703,0,0.0,0.0,0.00409340371843424,0.00391768479719754,55.338562552446675,0.0003637025368734002
2023-12-02 16:00:00+00:00,0.0043090446852147,0.0043239956721663,0.0041636689566075,0.0042149689979851,11149,0.0,0.0,0.0041276090778410105,0.003913272116333206,55.469074002850924,0.00035667893626647584
2023-12-02 17:00:00+00:00,0.0039572371169924,0.0039572371169924,0.0033550385851413,0.0038430984131991,58265,0.0,0.0,0.00418531654868271,0.0039013275317847317,50.61355935285857,0.00022367988373817854
2023-12-02 18:00:00+00:00,0.0036349021829664,0.0038861343637108,0.0036349021829664,0.0037269019521772,30512,0.0,0.0,0.00418141493573781,0.0038900634367018522,53.02117969356213,0.00023199397879791015
2023-12-02 19:00:00+00:00,0.0037285783328115,0.0039451606571674,0.0037285783328115,0.0039451606571674,0,0.0,0.0,0.00415728003717955,0.00388396307826038,55.04303695854755,0.00024366553821112994
2023-12-02 20:00:00+00:00,0.0039453874342143,0.0040042805485427,0.0036947957705706,0.0037383956369012,2848,0.0,0.0,0.00411828055512156,0.0038849253440275356,48.00962696774599,0.000277644054217098
2023-12-02 21:00:00+00:00,0.0037454641424119,0.0037454641424119,0.0035496240016072,0.0036601587198674,4595,0.0,0.0,0.0040433685528114,0.00387972922530021,56.91318086355509,0.00029113829804253475
