Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,ma_10,ma_50,rsi,volatility
2024-01-21 07:00:00+00:00,0.270276665687561,0.2708520591259002,0.2543447017669678,0.2566794455051422,11467376,0.0,0.0,0.21953438073396678,0.20352656960487361,75.70342542449319,0.028548736866095298
2024-01-21 08:00:00+00:00,0.2607776224613189,0.2619847357273102,0.258047342300415,0.258047342300415,4485920,0.0,0.0,0.22577946037054059,0.2047886151075363,78.61290267121197,0.02954373681870298
2024-01-21 09:00:00+00:00,0.2605367600917816,0.2790240943431854,0.2587862908840179,0.2745391428470611,8377536,0.0,0.0,0.23280940055847163,0.20624517172574994,80.51902015730847,0.032101986784684206
2024-01-21 10:00:00+00:00,0.2757488191127777,0.2757488191127777,0.2655207514762878,0.2686870396137237,7653472,0.0,0.0,0.23921829760074612,0.20761235117912288,77.72335982955576,0.03224114719730411
2024-01-21 11:00:00+00:00,0.2680438160896301,0.2680438160896301,0.2614516913890838,0.2614516913890838,0,0.0,0.0,0.2456979051232337,0.20899284094572063,73.312390459331,0.029094315911471054
2024-01-21 12:00:00+00:00,0.2623567879199981,0.2728365063667297,0.2553959488868713,0.2699930369853973,1322496,0.0,0.0,0.25258792787790296,0.21039529800415036,74.74052170583029,0.025263561156521428
2024-01-21 13:00:00+00:00,0.2691132426261902,0.2737996578216553,0.2666251361370086,0.2671276330947876,0,0.0,0.0,0.25915067940950387,0.21169716984033582,71.74911796805567,0.017996818580571478
2024-01-21 14:00:00+00:00,0.2638262212276459,0.2765489518642425,0.263251781463623,0.2757768929004669,576128,0.0,0.0,0.2653374299407005,0.21329010576009746,73.28134303072082,0.0092006459873408
2024-01-21 15:00:00+00:00,0.2850662469863891,0.2922380268573761,0.2743174731731415,0.2786032557487488,3898144,0.0,0.0,0.2684533536434173,0.21488573670387265,77.73175048482798,0.0076054450038607665
2024-01-21 16:00:00+00:00,0.2709169685840606,0.2797408401966095,0.2709169685840606,0.2758934497833252,4068400,0.0,0.0,0.26867989301681516,0.21651328772306438,75.61259050252823,0.007807755603421934
2024-01-21 17:00:00+00:00,0.2746507227420807,0.2784285545349121,0.2734684944152832,0.2784285545349121,1357744,0.0,0.0,0.2708548039197921,0.21776160597801206,75.96285104248099,0.0070896851099171
2024-01-21 18:00:00+00:00,0.2786114811897278,0.2858254611492157,0.2745987772941589,0.2826185524463653,3052336,0.0,0.0,0.27331192493438716,0.21956410765647885,74.55096330842846,0.0063801165443988376
2024-01-21 19:00:00+00:00,0.2812047898769378,0.2864611148834228,0.2810441553592682,0.2810441553592682,4604096,0.0,0.0,0.27396242618560784,0.22141319423913952,65.55972852296141,0.006834575406147739
2024-01-21 20:00:00+00:00,0.2807810008525848,0.2840866446495056,0.2699317932128906,0.2724189758300781,4304752,0.0,0.0,0.2743356198072433,0.22313322126865384,49.33135426060999,0.0066128039906243035
2024-01-21 21:00:00+00:00,0.2737554907798767,0.2828618586063385,0.2737554907798767,0.2803417146205902,2698576,0.0,0.0,0.276224622130394,0.22470397442579265,64.53693050533786,0.005032746712169957
2024-01-21 22:00:00+00:00,0.2823137640953064,0.2918103337287903,0.2821375727653503,0.2892212271690368,5648672,0.0,0.0,0.27814744114875795,0.22663125962018962,67.53344190652564,0.005972749362796078
2024-01-21 23:00:00+00:00,0.2859842181205749,0.2859842181205749,0.2799931168556213,0.281160831451416,3453536,0.0,0.0,0.2795507609844208,0.22835967689752576,54.114539024297244,0.004582756333561531
2024-01-22 00:00:00+00:00,0.2798395156860351,0.3033643364906311,0.2798395156860351,0.3033643364906311,8637584,0.0,0.0,0.2823095053434372,0.2306625926494598,67.90843064193675,0.008600726676056254
2024-01-22 01:00:00+00:00,0.3042903542518616,0.3067090511322021,0.2844515442848205,0.2844515442848205,4527968,0.0,0.0,0.28289433419704435,0.23239249289035793,60.599420686358954,0.008519156785961799
2024-01-22 02:00:00+00:00,0.2770414054393768,0.2836157977581024,0.2719427049160003,0.2762939035892486,11457440,0.0,0.0,0.28293437957763673,0.23366030603647228,52.91404328985236,0.008483458128769017
2024-01-22 03:00:00+00:00,0.2761469185352325,0.2761469185352325,0.2600441575050354,0.2641957402229309,6707744,0.0,0.0,0.2815110981464386,0.2346802935004234,48.75073651915966,0.010318798388428675
